id;node1id;node2id;length;distance;curveness;volume;avgCrossSection;minRadiusAvg;minRadiusStd;avgRadiusAvg;avgRadiusStd;maxRadiusAvg;maxRadiusStd;roundnessAvg;roundnessStd;node1_degree;node2_degree;num_voxels;hasNodeAtSampleBorder
176;87;1523;48.9359;44.4485;1.10096;505;10.3196;1.25209;0.477684;1.9737;0.655967;2.80591;1.47779;0.481054;0.16689;1;3;40;0
177;1486;1527;23.3294;23.1253;1.00883;344;14.7453;1.89386;0.0761854;2.42346;0.0681595;2.88722;0.143834;0.657182;0.0366733;3;3;14;0
178;75;1524;46.2544;43.9318;1.05287;471;10.1828;1.41996;0.132917;1.94099;0.288393;2.51311;0.650549;0.586541;0.102821;1;3;38;0
179;1522;1521;21.6053;20.4581;1.05608;473;21.8928;1.99656;0.975661;2.90792;1.06942;3.87032;1.43929;0.526894;0.132376;3;4;17;0
180;1504;1530;14.8232;14.4568;1.02534;403;27.1872;2.59521;0.128329;3.25977;0.0592629;3.7497;0.129142;0.693204;0.0459919;3;3;10;0
181;1444;1526;47.3487;46.8722;1.01017;689;14.5516;1.81716;0.108338;2.33577;0.0734732;2.78353;0.15808;0.655522;0.0615202;3;3;35;0
182;1521;1525;4.96563;4.91949;1.00938;136;27.3882;3.59876;0.720584;4.56207;0.344696;5.54197;0.0457385;0.650482;0.135392;3;4;2;0
183;1478;1529;26.3434;25.3377;1.03969;248;9.41413;1.47786;0.14062;1.91554;0.198026;2.33935;0.352151;0.643748;0.103766;3;3;20;0
184;1499;1531;24.283;23.9026;1.01591;351;14.4546;1.87068;0.117345;2.35573;0.0750309;2.81314;0.149433;0.666535;0.0510572;3;3;17;0
185;93;1532;20.9511;20.7579;1.00931;192;9.16419;1.43927;0.132107;1.8928;0.124812;2.39363;0.288615;0.610272;0.0866648;1;3;15;0
186;1520;1524;43.2053;42.107;1.02608;652;15.0907;1.67113;0.356958;2.32368;0.4114;2.98015;0.701817;0.569886;0.0795214;3;4;38;0
187;1510;1525;17.1316;16.09;1.06473;488;28.4854;2.43088;0.464047;3.32236;0.184896;4.21475;0.546012;0.585575;0.130048;3;3;13;0
188;1521;1528;7.21316;7.09313;1.01692;283;39.2339;5.19892;0.120373;5.65588;0.109366;6.01436;0.14862;0.864923;0.0285835;3;4;4;0
189;1531;1529;5.76734;5.71548;1.00907;101;17.5124;1.82454;0.193067;2.55369;0.147317;3.21217;0.285654;0.567518;0.0254258;3;3;4;0
190;1498;114;21.5179;21.2341;1.01336;103;4.78671;1.12898;0.268074;1.59277;0.102356;2.01697;0.324608;0.580864;0.191094;1;3;13;0
191;105;1534;13.7005;13.5524;1.01093;141;10.2916;1.48298;0.0824917;1.966;0.2292;2.60304;0.59882;0.589101;0.0882281;1;3;10;0
192;1527;1526;27.3089;27;1.01144;382;13.9881;1.57961;0.10853;2.26794;0.119978;2.81682;0.189425;0.561996;0.0388882;3;3;21;0
193;1525;1529;19.4033;18.9356;1.0247;410;21.1305;2.21978;0.145074;2.84497;0.223319;3.52288;0.680206;0.646355;0.0952191;3;3;13;0
194;69;1535;31.7577;29.6704;1.07035;274;8.62782;1.19063;0.36233;1.83531;0.429264;2.55254;1.04203;0.524678;0.222279;1;3;28;0
195;1533;116;38.2617;36.5832;1.04588;169;4.41695;0.839114;0.218187;1.4359;0.163157;1.89875;0.304061;0.451812;0.132078;1;3;33;0
196;1520;117;18.3944;17.5499;1.04812;292;15.8744;1.57068;0.743361;2.29949;0.910745;3.16725;1.34791;0.507842;0.110924;1;4;14;0
197;106;1536;16.6245;16.0935;1.03299;177;10.6469;1.4741;0.184032;2.0663;0.347455;2.73175;0.785265;0.565636;0.115423;1;3;12;0
198;1513;1536;10.0568;9.82627;1.02346;277;27.5436;2.65607;0.15049;3.23895;0.14924;3.80389;0.17779;0.698531;0.0292456;3;3;8;0
199;1453;120;32.7698;29.5804;1.10782;263;8.02568;1.14026;0.321867;1.80877;0.503341;2.407;0.969209;0.504495;0.165239;1;3;28;0
200;112;1538;7.38054;7.34846;1.00436;39;5.28417;1.41582;0.049159;1.88489;0.369641;2.67783;0.986523;0.590727;0.170732;1;3;3;0
201;1491;1538;21.3903;21.1686;1.01047;185;8.64878;1.42301;0.142741;1.8602;0.0428899;2.23557;0.105537;0.63914;0.0793748;3;3;16;0
202;1518;123;9.59642;9.32142;1.0295;45;4.68925;0.904485;0.214683;1.43412;0.199085;1.91307;0.376171;0.484957;0.133214;1;3;7;0
203;119;1535;8.85064;8.75596;1.01081;36;4.0675;0.815686;0.127397;1.51613;0.29204;2.09958;0.676176;0.429084;0.131068;1;3;5;0
204;1537;110;10.851;10.8167;1.00318;49;4.5157;0.720674;0.0944478;1.48976;0.108539;1.99441;0.165756;0.364121;0.0572874;1;3;8;0
205;1484;1539;24.7291;23.3452;1.05928;364;14.7195;1.72598;0.168631;2.36527;0.057591;2.92699;0.0980495;0.591208;0.0689693;3;3;19;0
206;1473;1540;25.6935;24.5085;1.04835;216;8.4068;1.37348;0.175263;1.76889;0.0988545;2.14657;0.228435;0.64629;0.106874;3;3;22;0
207;2;1541;47.5466;47.0106;1.0114;5070;106.632;4.75012;0.4683;5.97416;0.356639;7.24725;0.491124;0.65845;0.0787922;1;3;46;1
208;1514;1542;19.7357;18.2483;1.08151;185;9.37386;1.43217;0.22086;1.92857;0.208413;2.4212;0.342572;0.594179;0.0784231;3;3;16;0
209;1493;1545;22.1664;21.7256;1.02029;310;13.9852;1.58892;0.1161;2.30294;0.0614195;2.89504;0.0842749;0.549849;0.0500804;3;3;17;0
210;1509;1544;28.8969;27.4752;1.05174;418;14.4652;1.73566;0.11981;2.31844;0.0679854;2.80375;0.154107;0.621088;0.0566604;3;3;22;0
211;1544;1533;36.4179;36.1417;1.00764;312;8.56721;1.31915;0.279259;1.87436;0.0894298;2.33867;0.204695;0.572318;0.142491;3;3;24;0
212;127;1539;10.2377;10.0499;1.01869;74;7.22816;1.49878;0.0265668;1.70092;0.140676;2.06626;0.338419;0.739585;0.0876784;1;3;9;0
213;1506;1546;17.0646;16.452;1.03724;148;8.67293;1.44923;0.120825;1.81414;0.0600358;2.20914;0.173769;0.662359;0.0919337;3;3;14;0
214;1511;1548;17.0524;16.8819;1.0101;256;15.0126;1.75142;0.135139;2.37363;0.0600904;2.89865;0.135274;0.606531;0.0648039;3;3;12;0
215;1426;1556;42.2245;40.0916;1.0532;2530;59.9178;3.78266;0.194602;4.58934;0.0904158;5.08322;0.19236;0.74428;0.0295531;3;3;38;0
216;1532;128;17.2905;16.2652;1.06304;77;4.45331;0.623191;0.13746;1.44021;0.133474;1.94546;0.167512;0.324397;0.0866282;1;3;14;0
217;1457;129;44.5876;41.7053;1.06911;345;7.73757;1.24832;0.281872;1.77332;0.256025;2.25871;0.454684;0.561894;0.119599;1;3;33;0
218;1534;1550;14.2628;13.8323;1.03112;125;8.76405;1.4172;0.166609;1.91546;0.171883;2.38211;0.47171;0.60778;0.0939744;3;3;10;0
219;1526;1550;9.25266;9;1.02807;163;17.6166;2.32945;0.196807;2.76755;0.0928366;3.25965;0.235925;0.721236;0.102497;3;3;7;0
220;1490;1557;24.7998;23;1.07825;396;15.9679;1.74205;0.133165;2.50333;0.448152;3.33554;1.3522;0.569861;0.129158;3;3;20;0
221;1514;1547;47.9258;46.035;1.04107;1004;20.949;2.10091;0.191645;2.75005;0.0819757;3.36935;0.167131;0.626866;0.0820413;3;3;40;0
222;13;1552;50.0509;49.163;1.01806;4660;93.1052;4.63403;0.407181;5.56447;0.322494;6.32706;0.394386;0.73354;0.0645482;1;3;48;1
223;15;1553;51.7447;49.5883;1.04349;4873;94.1738;4.66107;0.435124;5.5799;0.317954;6.36104;0.379722;0.733603;0.0672712;1;3;48;1
224;1543;1548;12.366;11.7473;1.05267;173;13.99;1.75567;0.0830388;2.30278;0.0972364;2.73538;0.155468;0.64394;0.0487124;3;3;10;0
225;1537;1543;18.141;17.5214;1.03536;165;9.09542;1.32133;0.232223;1.88176;0.0763771;2.34156;0.183301;0.570079;0.118264;3;3;14;0
226;1537;130;7.96579;7.87401;1.01166;38;4.7704;0.962537;0.207897;1.54679;0.263637;2.07499;0.439589;0.470588;0.0954017;1;3;6;0
227;1549;1545;16.9542;16.7099;1.01462;327;19.2872;1.94688;0.26364;2.63494;0.104476;3.20554;0.255414;0.613208;0.10586;3;3;15;0
228;1549;1532;22.8763;22.3756;1.02238;201;8.78639;1.28552;0.249978;1.81629;0.116044;2.30913;0.315507;0.575566;0.162435;3;3;19;0
229;1530;1555;20.2928;19.9249;1.01846;592;29.1729;2.78195;0.114295;3.35676;0.108741;3.96232;0.165947;0.702955;0.0346212;3;3;13;0
230;1501;1555;28.31;27.9643;1.01236;294;10.385;1.58752;0.156014;2.03207;0.298069;2.50197;0.461541;0.645553;0.0720191;3;3;18;0
231;1557;1551;23.3799;23.2594;1.00518;484;20.7015;2.15708;0.214856;2.72449;0.0683671;3.29979;0.159981;0.65595;0.0810899;3;3;19;0
232;1515;1551;44.9266;44.3922;1.01204;961;21.3904;2.28987;0.166529;2.79176;0.0794848;3.26984;0.179927;0.703768;0.0763985;3;3;34;0
233;1551;1547;23.5585;23.4141;1.00616;623;26.4449;2.45245;0.079941;3.15994;0.121598;3.86181;0.294982;0.639573;0.0616767;3;3;16;0
234;1524;1558;15.0805;14.8997;1.01214;208;13.7926;1.57894;0.133874;2.36969;0.0791152;2.97514;0.0756413;0.530563;0.0405828;3;3;10;0
235;1528;1558;45.1915;41.9881;1.07629;563;12.4581;1.46886;0.697985;2.02687;0.858016;2.54276;1.1415;0.596425;0.149827;3;3;40;0
236;1547;1552;42.4905;41.736;1.01808;1267;29.8184;2.58419;0.240277;3.20917;0.46877;3.88612;0.724203;0.674779;0.0616703;3;3;39;0
237;1505;133;17.7841;17.4642;1.01831;240;13.4952;1.60899;0.14108;2.22046;0.0645592;2.72037;0.122585;0.593666;0.0690372;1;3;16;0
238;1530;1554;32.767;31.9531;1.02547;687;20.9662;2.03643;0.309142;2.72103;0.0695601;3.35281;0.18987;0.613981;0.125954;3;3;29;0
239;1554;1549;10.8842;10.7961;1.00816;194;17.824;1.8219;0.230782;2.69708;0.104255;3.40762;0.197729;0.539934;0.0959267;3;3;8;0
240;1527;1559;14.3502;14.1303;1.01556;137;9.54687;1.50286;0.0782504;1.9008;0.0867635;2.40002;0.277091;0.635509;0.0848236;3;3;10;0
241;56;1560;48.4508;44.1475;1.09748;533;11.0008;1.38293;0.229047;2.01903;0.820905;2.69799;1.77641;0.579869;0.145373;1;3;42;0
242;1515;111;81.0591;67.752;1.19641;755;9.31419;1.33779;0.190603;1.90234;0.283856;2.4711;0.770288;0.571263;0.133422;1;3;69;0
243;1540;134;7.43369;7.28011;1.0211;32;4.30473;0.789053;0.108447;1.44995;0.0939181;1.85051;0.215473;0.435739;0.0971458;1;3;5;0
244;1546;135;9.42321;9.27362;1.01613;48;5.09381;1.14259;0.277352;1.65287;0.186018;2.1875;0.516903;0.561637;0.20493;1;3;5;0
245;1561;1567;3.6146;3.59011;1.00682;18;4.9798;0.96585;0;1.87954;0;2.49174;0;0.38762;0;3;3;1;0
246;1543;1567;12.273;12.0093;1.02196;113;9.20724;1.53426;0.176587;2.00905;0.106571;2.45476;0.172613;0.625626;0.0616174;3;3;7;0
247;16;1563;57.003;54.461;1.04668;4352;76.3469;4.29526;0.400565;5.06799;0.289705;5.75918;0.331344;0.745925;0.0595726;1;3;52;1
248;126;1565;12.413;12.2066;1.01691;71;5.71983;1.07778;0.248356;1.66844;0.304196;2.19466;0.631362;0.531385;0.197801;1;3;8;0
249;1533;136;17.704;17.5689;1.00769;83;4.68821;1.17083;0.286833;1.58233;0.156732;2.04171;0.453241;0.592789;0.180303;1;3;10;0
250;122;1569;11.3118;11.1803;1.01176;55;4.86219;0.879125;0.142573;1.57959;0.204166;2.1422;0.453132;0.427295;0.11363;1;3;7;0
251;1562;1566;4.87103;4.58258;1.06295;42;8.62241;1.39048;0.173109;1.93344;0.0999617;2.38025;0.193875;0.586196;0.0700993;3;3;3;0
252;1566;1561;4.5051;4.47214;1.00737;33;7.32503;1.20045;0.293579;1.76502;0.083482;2.27574;0.0830077;0.526159;0.125259;3;3;3;0
253;1553;1561;7.59926;7.07107;1.0747;218;28.687;1.66423;1.22236;3.77288;0.758196;5.63293;0.663438;0.291299;0.200843;3;3;4;0
254;118;1570;26.0681;24.2074;1.07686;236;9.0532;1.32106;0.359026;1.91108;0.289297;2.50031;0.602673;0.553147;0.171627;1;3;19;0
255;1544;1563;22.7318;22.5216;1.00933;445;19.5761;1.79731;0.671372;2.61057;0.837645;3.28891;1.11499;0.551052;0.0712804;3;3;20;0
256;1538;1568;9.00987;8.83176;1.02017;75;8.32421;1.40052;0.14392;1.78458;0.0662793;2.19725;0.185305;0.64598;0.108755;3;3;7;0
257;1562;138;9.46944;9.11043;1.03941;49;5.17454;0.785696;0.393327;1.55119;0.274264;2.10031;0.335925;0.370252;0.160327;1;3;8;0
258;1564;1570;16.6981;16.3401;1.02191;235;14.0735;1.72888;0.205135;2.30023;0.0916844;2.79773;0.1506;0.617888;0.0651119;3;3;12;0
259;1565;1564;7.78753;7.54247;1.03249;71;9.11714;1.40718;0.12816;1.9303;0.0485491;2.48231;0.318648;0.581073;0.113947;3;3;5;0
260;1430;1572;47.4222;46.3909;1.02223;5898;124.372;6.09642;0.294952;6.60129;0.138573;7.08775;0.255426;0.861789;0.0595128;3;4;44;0
261;137;1569;8.67138;8.544;1.01491;46;5.30481;0.904489;0.168016;1.56951;0.260784;2.16649;0.405784;0.420661;0.0474873;1;3;6;0
262;1559;139;9.54123;9.43398;1.01137;84;8.80389;1.25615;0.199608;1.8868;0.151169;2.4223;0.308154;0.52631;0.101772;1;3;7;0
263;1520;1571;18.871;18.4662;1.02192;1223;64.8083;4.51345;0.0592982;5.07989;0.10706;5.65659;0.114522;0.798178;0.0165941;3;4;16;0
264;1573;1523;26.2265;25.8392;1.01499;588;22.4201;2.18066;0.256948;2.86314;0.128198;3.46579;0.240197;0.632799;0.090391;3;3;18;0
265;1475;1573;39.936;39.6723;1.00665;1619;40.5399;3.25349;0.140752;3.78506;0.0687218;4.26959;0.12925;0.762648;0.0387452;3;3;32;0
266;1522;1574;25.6611;24.7768;1.03569;228;8.88506;1.43855;0.130998;1.87993;0.0770256;2.25974;0.160849;0.63946;0.0698707;3;3;18;0
267;5;1575;75.4579;66.3626;1.13705;7066;93.6416;4.92768;0.251099;5.61035;0.267376;6.19643;0.291912;0.795299;0.0195666;1;3;64;1
268;1531;1576;24.813;24.4881;1.01327;352;14.1861;1.90275;0.0638819;2.39598;0.0492558;2.85565;0.0777834;0.666911;0.0315421;3;3;15;0
269;1503;146;33.3393;31.9409;1.04378;338;10.1382;1.32612;0.219694;1.99594;0.411428;2.63776;1.01196;0.542323;0.143619;1;3;25;0
270;1535;1577;20.6093;20.2896;1.01576;185;8.97655;1.44565;0.175195;1.90071;0.103756;2.31786;0.214337;0.625514;0.0704094;3;3;14;0
271;1568;144;15.7597;15.5563;1.01307;78;4.94933;0.843799;0.152983;1.51691;0.200176;2.05258;0.410617;0.422635;0.100024;1;3;12;0
272;1539;1578;31.0571;30.2655;1.02616;438;14.1031;1.80168;0.159899;2.30814;0.102149;2.75154;0.0960381;0.655619;0.0634331;3;3;23;0
273;1462;1579;43.3987;41.7892;1.03852;634;14.6087;1.71854;0.143804;2.29174;0.140907;2.76575;0.239166;0.624039;0.0581517;3;3;38;0
274;1560;1580;20.066;19.6723;1.02001;287;14.3028;1.75991;0.0939338;2.30591;0.0953665;2.74963;0.2581;0.645951;0.072413;3;3;16;0
275;43;1576;78.14;61.9516;1.26131;952;12.1833;1.4908;0.220362;2.12453;0.804083;2.79538;1.66917;0.597224;0.141545;1;3;66;0
276;1567;148;6.5051;6.42045;1.01318;31;4.76549;1.01197;0.0365716;1.52615;0.146716;2.04446;0.293979;0.506004;0.0773938;1;3;4;0
277;1540;147;20.5653;18.6815;1.10083;97;4.71669;0.97395;0.261419;1.51375;0.101429;1.90638;0.195646;0.512259;0.130695;1;3;14;0
278;1489;1581;33.1169;32.0624;1.03289;2879;86.9344;5.01836;0.257891;5.65404;0.151927;6.30455;0.296059;0.797882;0.0577073;3;3;31;0
279;1581;3;71.99;65.5591;1.09809;6796;94.4019;4.7442;0.411695;5.61328;0.297549;6.32144;0.314628;0.750228;0.0568318;1;3;61;1
280;1572;1578;9.05218;8.97528;1.00857;398;43.9673;2.59858;2.04598;4.14285;1.8423;5.5974;2.24524;0.433851;0.260714;3;3;7;0
281;1429;1579;98.9177;60.531;1.63417;2002;20.2391;1.95888;0.375237;2.63198;0.447387;3.24282;0.788078;0.618207;0.116417;3;3;79;0
282;1542;1575;36.2029;35.3553;1.02397;500;13.811;1.49542;0.479256;2.21769;0.862788;3.09664;1.71029;0.547237;0.155084;3;3;26;0
283;1541;1582;32.7061;32.0312;1.02107;503;15.3794;1.67875;0.9978;2.32427;1.18455;2.96607;1.55981;0.585095;0.139893;3;3;28;0
284;1560;1582;34.8525;34.3657;1.01416;493;14.1453;1.76975;0.138338;2.31216;0.0713994;2.77908;0.0847555;0.638223;0.0622925;3;3;25;0
285;1546;152;14.7965;14.4568;1.02349;129;8.7183;1.41036;0.125287;1.83483;0.0715798;2.18027;0.0988962;0.648699;0.0697336;1;3;11;0
286;1571;1580;24.0605;23.4521;1.02594;573;23.815;2.23947;0.483353;2.90534;0.537479;3.61403;0.758101;0.631542;0.119721;3;3;20;0
287;1566;153;8.3331;8.24621;1.01054;39;4.68013;1.22729;0.226978;1.56247;0.13129;1.94548;0.30177;0.646993;0.161484;1;3;5;0
288;1555;1583;14.1621;13.9642;1.01417;547;38.6242;3.21169;0.188118;3.81488;0.0943625;4.40654;0.12279;0.728929;0.0394358;3;3;10;0
289;1568;1583;10.4634;10.3923;1.00684;119;11.373;1.66009;0.25239;2.18515;0.466337;2.72661;0.640345;0.626079;0.0960817;3;3;6;0
290;1534;154;27.5211;26.8204;1.02613;245;8.90225;1.44932;0.152986;1.88442;0.0836439;2.2926;0.216195;0.639514;0.101391;1;3;19;0
291;132;1584;21.0762;20.0666;1.05032;197;9.34703;1.37916;0.124304;1.91242;0.122103;2.41929;0.221705;0.574363;0.0712594;1;3;15;0
292;1578;1557;42.9678;39.9249;1.07622;615;14.313;1.71054;0.151262;2.31836;0.120315;2.82886;0.176282;0.605821;0.053524;3;3;31;0
293;143;1586;14.5401;14.3178;1.01552;61;4.1953;0.773443;0.161681;1.44866;0.137366;1.90838;0.226733;0.417595;0.13105;1;3;12;0
294;1577;1588;29.816;28.8155;1.03472;396;13.2815;1.62205;0.142659;2.19477;0.103589;2.73456;0.221154;0.595439;0.0589836;3;3;26;0
295;1512;1588;45.5435;45.0999;1.00984;678;14.8869;1.62127;0.134464;2.34122;0.0983634;2.92331;0.277299;0.559009;0.0686538;3;3;34;0
296;131;1587;16.0932;15.6205;1.03026;161;10.0042;1.41144;0.132615;1.94859;0.116614;2.38647;0.30272;0.600324;0.0870876;1;3;12;0
297;1584;1585;6.60265;6.5828;1.00301;78;11.8134;1.51105;0.0236083;2.27294;0.0453616;2.8777;0.0689693;0.525238;0.00807339;3;3;4;0
298;121;1585;35.1883;34.0734;1.03272;333;9.46336;1.40998;0.13354;1.87576;0.135739;2.36293;0.335354;0.607489;0.0963376;1;3;29;0
299;113;1589;30.9346;27.3435;1.13133;303;9.79486;1.37195;0.196296;1.88066;0.199382;2.34564;0.463196;0.594986;0.0953273;1;3;26;0
300;1565;1591;14.1368;13.7921;1.02499;121;8.55921;1.49753;0.150196;1.9235;0.0672626;2.38778;0.0899706;0.628056;0.0664908;3;3;10;0
301;1516;1592;34.6908;34.3414;1.01017;318;9.1667;1.43034;0.154094;1.90631;0.0655714;2.29122;0.132161;0.626902;0.0804981;3;3;25;0
302;1508;1590;36.5677;36.4143;1.00421;1451;39.6798;2.9598;0.242159;3.72509;0.0796461;4.4184;0.152526;0.671456;0.068393;3;3;28;0
303;1556;161;22.8397;22.6201;1.00971;1330;58.2318;3.62257;0.138978;4.30342;0.154308;5.05832;0.364973;0.719437;0.0539898;1;3;15;0
304;1559;162;13.3579;13.0384;1.0245;125;9.35777;1.42009;0.141118;1.8637;0.0979888;2.26894;0.258605;0.638524;0.118427;1;3;11;0
305;1542;157;28.3536;25.7876;1.09951;227;8.00604;1.19264;0.283768;1.9448;0.743876;2.71247;1.75044;0.516268;0.159102;1;3;21;0
306;1574;164;8.97744;8.60233;1.04361;46;5.12395;0.843086;0.180784;1.56996;0.139428;2.12876;0.245034;0.39981;0.0866906;1;3;6;0
307;1554;1594;23.31;23.1157;1.00841;337;14.4573;1.81884;0.0852426;2.38357;0.0633136;2.8996;0.157057;0.630169;0.0587424;3;3;15;0
308;1556;165;24.9069;24.5153;1.01597;1444;57.9759;3.33991;0.202696;4.35482;0.198164;5.22556;0.400878;0.641808;0.0524649;1;3;16;0
309;1589;163;11.9782;11.7189;1.02212;100;8.3485;1.08948;0.0703356;1.8474;0.0658305;2.36064;0.124248;0.462781;0.0379082;1;3;9;0
310;1562;168;13.6661;13.4536;1.01579;57;4.17091;0.79366;0.175929;1.51225;0.118549;2.01628;0.184405;0.398591;0.107038;1;3;11;0
311;1590;1593;3.8597;3.85861;1.00028;53;13.7316;1.76691;0;3.05135;0;3.96723;0;0.445376;0;3;3;1;0
312;1591;1591;3.99925;0;0;40;10.0019;1.30833;0.120707;2.62628;0.540671;3.96137;1.11463;0.353893;0.0840747;3;3;3;0
313;1588;1595;3.80802;3.74166;1.01774;49;12.8676;1.69468;0.11333;2.42389;0.11851;3.14769;0.310807;0.540098;0.017326;3;3;2;0
314;1428;1596;76.9586;65.9242;1.16738;1103;14.3324;1.72364;0.217099;2.27204;0.391745;2.78107;0.669742;0.636981;0.10336;3;3;64;0
315;142;1593;19.7305;18.9091;1.04344;113;5.72717;0.955017;0.288909;1.71652;0.440225;2.30646;0.976877;0.463902;0.189824;1;3;12;0
316;1586;1602;34.3022;31.5101;1.08861;318;9.27056;1.37457;0.250242;1.93234;0.198974;2.45273;0.492613;0.57824;0.140637;3;3;25;0
317;159;1594;11.3718;9.93311;1.14483;95;8.35403;0.836858;0.277827;2.43467;1.24974;4.03771;2.72711;0.256842;0.0925103;1;3;7;0
318;1574;1597;29.996;28.4781;1.0533;254;8.46779;1.32762;0.271043;1.81551;0.113044;2.24256;0.157409;0.596596;0.129939;3;3;26;0
319;156;1597;9.06668;9;1.00741;88;9.70587;1.40791;0.132249;1.96656;0.145359;2.48915;0.367529;0.578167;0.0997729;1;3;6;0
320;1545;1598;37.9134;37.229;1.01838;551;14.5331;1.72774;0.145977;2.30021;0.0730634;2.78918;0.132138;0.621636;0.0680157;3;3;30;0
321;1536;1599;22.8622;22.2935;1.02551;657;28.7373;2.53154;0.0630426;3.2026;0.108224;3.84137;0.160971;0.659919;0.0261305;3;3;21;0
322;1587;171;15.9439;15.7797;1.0104;153;9.59614;1.30885;0.191078;1.92556;0.185171;2.41469;0.400176;0.554527;0.115172;1;3;12;0
323;1569;1600;18.233;16.7133;1.09093;163;8.93984;1.40379;0.14355;1.89339;0.0585196;2.43657;0.180673;0.581057;0.0849727;3;3;13;0
324;141;1601;11.352;11.1803;1.01536;52;4.58067;0.850998;0.19111;1.43534;0.194379;1.96619;0.481896;0.451889;0.133836;1;3;9;0
325;1592;1610;8.24977;7.23802;1.13978;193;23.3946;1.7833;1.06089;3.18636;1.22287;4.83613;1.39623;0.35014;0.137471;3;4;4;0
326;1598;1603;6.91867;5.91608;1.16947;50;7.22682;1.36786;0.210886;1.77659;0.138061;2.18645;0.168965;0.625118;0.0782857;3;3;5;0
327;166;1599;10.2853;10.198;1.00855;111;10.7921;1.26993;0.450319;1.93064;0.337025;2.50801;0.499568;0.521962;0.186844;1;3;9;0
328;1517;1604;53.3162;52.5738;1.01412;4928;92.4297;4.98821;0.279505;5.70191;0.24911;6.33896;0.30849;0.787755;0.0443438;3;3;41;0
329;140;1605;16.4452;16.3401;1.00643;790;48.0384;3.37746;0.140451;3.90584;0.250192;4.41696;0.585107;0.774154;0.0758585;1;3;12;0
330;124;1606;42.1494;40.3237;1.04528;331;7.85301;1.13133;0.41368;1.78689;0.364845;2.31361;0.748525;0.516403;0.187968;1;3;28;0
331;1593;1602;6.44556;6.11011;1.0549;32;4.96466;0.878036;0.0498806;1.72535;0.107944;2.50673;0.344094;0.359459;0.0669862;3;3;3;0
332;115;1607;45.7232;42.4382;1.07741;319;6.97677;1.10309;0.364332;1.72949;0.287662;2.30963;0.533694;0.482339;0.146011;1;3;33;0
333;173;1601;8.38493;8.06226;1.04002;52;6.2016;0.883088;0.200232;1.65617;0.468244;2.31052;1.00649;0.428449;0.142004;1;3;6;0
334;1604;1610;23.9328;23.4296;1.02148;1430;59.7507;3.22045;0.328585;4.66446;0.191879;5.61645;0.217748;0.57254;0.0407281;3;4;20;0
335;1603;179;28.1998;27.6767;1.0189;114;4.04259;0.731114;0.170934;1.34362;0.0796429;1.80205;0.163455;0.412026;0.115204;1;3;26;0
336;151;1608;15.87;15.3623;1.03305;88;5.54505;1.05524;0.252162;1.6034;0.238462;2.12004;0.640195;0.530238;0.185893;1;3;10;0
337;1582;1608;28.5086;27.3861;1.04099;258;9.04991;1.34383;0.183527;1.86785;0.084301;2.31406;0.200335;0.588302;0.110881;3;3;22;0
338;1494;1609;44.2555;42.72;1.03594;3348;75.6517;4.49735;0.185571;5.13161;0.118778;5.7233;0.111494;0.786127;0.036401;3;3;39;0
339;1592;1610;8.57146;7.23802;1.18423;161;18.7833;2.08294;1.10312;3.09397;1.10662;4.47803;0.840341;0.442103;0.180318;3;4;5;0
340;1584;1611;23.6451;23.4994;1.0062;360;15.2251;1.81186;0.131551;2.35923;0.0680823;2.90803;0.159135;0.625579;0.0651742;3;3;18;0
341;176;1612;6.86975;6.82317;1.00683;35;5.0948;1.33618;0.144929;1.7939;0.258027;2.51149;0.692552;0.597551;0.237775;1;3;3;0
342;158;1615;11.5312;11.1803;1.03138;66;5.72362;0.993538;0.255707;1.68066;0.272718;2.26233;0.598277;0.450453;0.112979;1;4;7;0
343;1463;1616;86.2038;65.6912;1.31226;1415;16.4146;1.74124;0.148258;2.52449;0.621818;3.35735;1.62851;0.575645;0.131229;3;3;65;0
344;1601;1615;10.0358;9.64365;1.04066;80;7.97149;1.24965;0.233002;1.87362;0.132966;2.47767;0.348916;0.520592;0.143315;3;4;7;0
345;108;1613;36.2322;34.7563;1.04247;325;8.96991;1.07122;0.439992;1.82599;0.180977;2.46825;0.494328;0.467289;0.239532;1;3;33;0
346;1605;1590;33.0132;29.95;1.10228;1234;37.379;2.9109;0.335749;3.65393;0.198164;4.35694;0.296107;0.670289;0.0836742;3;3;26;0
347;1577;1618;15.9688;14.7045;1.08598;136;8.51662;1.24094;0.288641;1.84468;0.137276;2.44223;0.201504;0.510124;0.118245;3;3;12;0
348;17;1614;72.4548;71.1407;1.01847;5614;77.4828;4.29615;0.281832;5.06504;0.229617;5.89061;0.434302;0.732991;0.0688104;1;3;70;1
349;174;1607;13.6126;12.9872;1.04815;66;4.84847;0.753199;0.154022;1.48027;0.247999;2.0822;0.453506;0.370999;0.0876892;1;3;11;0
350;177;1612;9.04199;8.88195;1.01802;87;9.62178;1.36736;0.153583;1.94394;0.150314;2.49397;0.302723;0.556404;0.0921404;1;3;6;0
351;1609;1600;15.011;13.7477;1.09189;286;19.0527;1.77925;0.906381;2.73696;1.03969;4.04661;1.51189;0.461936;0.161194;3;3;12;0
352;155;1617;50.4182;47.1699;1.06886;460;9.12369;1.29665;0.271442;1.83905;0.24157;2.32772;0.538502;0.585178;0.173188;1;3;45;0
